Spreadsheet: A,Spreadsheet: B,Similarity_Distance
5_300ms.wav,Cs5_Db5.wav,5.555555555555555
5_300ms.wav,D4.wav,4.230769230769231
5_300ms.wav,Ds5_Eb5.wav,4.428571428571429
5_300ms.wav,E4.wav,4.583333333333333
5_300ms.wav,Fs4_Gb4.wav,5.111111111111111
5_300ms.wav,G4.wav,5.0
5_300ms.wav,Gs4_Ab4.wav,4.777777777777778
8_300ms.wav,11_300ms.wav,2.5833333333333335
8_300ms.wav,17_300ms.wav,2.4545454545454546
8_300ms.wav,18_300ms.wav,2.6923076923076925
8_300ms.wav,1_300ms.wav,3.4545454545454546
8_300ms.wav,24_300ms.wav,2.25
8_300ms.wav,25_300ms.wav,2.7
8_300ms.wav,26_300ms.wav,3.4444444444444446
8_300ms.wav,5_300ms.wav,2.6363636363636362
8_300ms.wav,A4.wav,4.0
8_300ms.wav,C4.wav,4.714285714285714
8_300ms.wav,Cs5_Db5.wav,5.0
8_300ms.wav,D4.wav,4.5
8_300ms.wav,Ds5_Eb5.wav,4.615384615384615
8_300ms.wav,E4.wav,4.090909090909091
8_300ms.wav,Fs4_Gb4.wav,4.090909090909091
8_300ms.wav,G4.wav,4.916666666666667
8_300ms.wav,Gs4_Ab4.wav,3.4444444444444446
A4.wav,11_300ms.wav,4.0
A4.wav,17_300ms.wav,4.25
A4.wav,18_300ms.wav,4.4
A4.wav,1_300ms.wav,4.4
A4.wav,24_300ms.wav,3.75
A4.wav,25_300ms.wav,4.1
A4.wav,26_300ms.wav,5.0
A4.wav,5_300ms.wav,4.571428571428571
A4.wav,8_300ms.wav,4.625
A4.wav,C4.wav,2.5
A4.wav,Cs5_Db5.wav,1.3
A4.wav,D4.wav,2.2857142857142856
A4.wav,Ds5_Eb5.wav,2.0
A4.wav,E4.wav,1.5555555555555556
A4.wav,Fs4_Gb4.wav,1.2222222222222223
A4.wav,G4.wav,1.1818181818181819
A4.wav,Gs4_Ab4.wav,0.5
C4.wav,11_300ms.wav,4.818181818181818
C4.wav,17_300ms.wav,4.545454545454546
C4.wav,18_300ms.wav,4.583333333333333
C4.wav,1_300ms.wav,4.555555555555555
C4.wav,24_300ms.wav,4.571428571428571
C4.wav,25_300ms.wav,5.083333333333333
C4.wav,26_300ms.wav,4.615384615384615
C4.wav,5_300ms.wav,4.1
C4.wav,8_300ms.wav,5.538461538461538
C4.wav,A4.wav,2.4166666666666665
C4.wav,Cs5_Db5.wav,2.1818181818181817
C4.wav,D4.wav,1.2727272727272727
C4.wav,Ds5_Eb5.wav,3.3076923076923075
C4.wav,E4.wav,1.8
C4.wav,Fs4_Gb4.wav,1.7142857142857142
C4.wav,G4.wav,2.2
C4.wav,Gs4_Ab4.wav,2.0833333333333335
Cs5_Db5.wav,11_300ms.wav,5.0
Cs5_Db5.wav,17_300ms.wav,5.0
Cs5_Db5.wav,18_300ms.wav,2.9166666666666665
Cs5_Db5.wav,1_300ms.wav,3.727272727272727
Cs5_Db5.wav,24_300ms.wav,3.5714285714285716
Cs5_Db5.wav,25_300ms.wav,3.875
Cs5_Db5.wav,26_300ms.wav,4.875
Cs5_Db5.wav,5_300ms.wav,4.818181818181818
Cs5_Db5.wav,8_300ms.wav,3.5555555555555554
Cs5_Db5.wav,A4.wav,2.3
Cs5_Db5.wav,C4.wav,2.2222222222222223
Cs5_Db5.wav,D4.wav,2.625
Cs5_Db5.wav,Ds5_Eb5.wav,1.0
Cs5_Db5.wav,E4.wav,2.0
Cs5_Db5.wav,Fs4_Gb4.wav,1.4444444444444444
Cs5_Db5.wav,G4.wav,2.4545454545454546
Cs5_Db5.wav,Gs4_Ab4.wav,1.9166666666666667
D4.wav,11_300ms.wav,5.166666666666667
D4.wav,17_300ms.wav,4.545454545454546
D4.wav,18_300ms.wav,4.166666666666667
D4.wav,1_300ms.wav,4.888888888888889
D4.wav,24_300ms.wav,4.384615384615385
D4.wav,25_300ms.wav,4.666666666666667
D4.wav,26_300ms.wav,4.625
D4.wav,5_300ms.wav,4.571428571428571
D4.wav,8_300ms.wav,4.9
D4.wav,A4.wav,1.6666666666666667
D4.wav,C4.wav,1.5555555555555556
D4.wav,Cs5_Db5.wav,2.5833333333333335
D4.wav,Ds5_Eb5.wav,2.7
D4.wav,E4.wav,1.2
D4.wav,Fs4_Gb4.wav,2.142857142857143
D4.wav,G4.wav,1.4
D4.wav,Gs4_Ab4.wav,1.7272727272727273
Ds5_Eb5.wav,11_300ms.wav,3.888888888888889
Ds5_Eb5.wav,17_300ms.wav,3.7777777777777777
Ds5_Eb5.wav,18_300ms.wav,4.888888888888889
Ds5_Eb5.wav,1_300ms.wav,4.777777777777778
Ds5_Eb5.wav,24_300ms.wav,4.363636363636363
Ds5_Eb5.wav,25_300ms.wav,2.9166666666666665
Ds5_Eb5.wav,26_300ms.wav,4.583333333333333
Ds5_Eb5.wav,5_300ms.wav,5.076923076923077
Ds5_Eb5.wav,8_300ms.wav,4.571428571428571
Ds5_Eb5.wav,A4.wav,1.9166666666666667
Ds5_Eb5.wav,C4.wav,2.5714285714285716
Ds5_Eb5.wav,Cs5_Db5.wav,1.4444444444444444
Ds5_Eb5.wav,D4.wav,2.6
Ds5_Eb5.wav,E4.wav,2.272727272727273
Ds5_Eb5.wav,Fs4_Gb4.wav,2.1538461538461537
Ds5_Eb5.wav,G4.wav,1.8888888888888888
Ds5_Eb5.wav,Gs4_Ab4.wav,1.2222222222222223
E4.wav,11_300ms.wav,3.8333333333333335
E4.wav,17_300ms.wav,4.571428571428571
E4.wav,18_300ms.wav,4.0
E4.wav,1_300ms.wav,5.181818181818182
E4.wav,24_300ms.wav,4.153846153846154
E4.wav,25_300ms.wav,4.444444444444445
E4.wav,26_300ms.wav,4.6
E4.wav,5_300ms.wav,4.875
E4.wav,8_300ms.wav,5.111111111111111
E4.wav,A4.wav,1.2727272727272727
E4.wav,C4.wav,1.6
E4.wav,Cs5_Db5.wav,1.9090909090909092
E4.wav,D4.wav,1.5
E4.wav,Ds5_Eb5.wav,2.5555555555555554
E4.wav,Fs4_Gb4.wav,1.2222222222222223
E4.wav,G4.wav,1.1666666666666667
E4.wav,Gs4_Ab4.wav,2.1
Fs4_Gb4.wav,11_300ms.wav,4.545454545454546
Fs4_Gb4.wav,17_300ms.wav,4.3076923076923075
Fs4_Gb4.wav,18_300ms.wav,3.9
Fs4_Gb4.wav,1_300ms.wav,5.083333333333333
Fs4_Gb4.wav,24_300ms.wav,3.9
Fs4_Gb4.wav,25_300ms.wav,3.7142857142857144
Fs4_Gb4.wav,26_300ms.wav,5.0
Fs4_Gb4.wav,5_300ms.wav,4.7272727272727275
Fs4_Gb4.wav,8_300ms.wav,4.888888888888889
Fs4_Gb4.wav,A4.wav,1.1818181818181819
Fs4_Gb4.wav,C4.wav,2.076923076923077
Fs4_Gb4.wav,Cs5_Db5.wav,2.1818181818181817
Fs4_Gb4.wav,D4.wav,1.6153846153846154
Fs4_Gb4.wav,Ds5_Eb5.wav,2.0
Fs4_Gb4.wav,E4.wav,1.4545454545454546
