Spreadsheet: A,Spreadsheet: B,Similarity_Distance
bell_3ms.wav,baby_3ms.wav,4.642857142857143
bell_3ms.wav,car_engine_3ms.wav,3.7142857142857144
bell_3ms.wav,cough_3ms.wav,4.916666666666667
bell_3ms.wav,frog_3ms.wav,4.666666666666667
bell_3ms.wav,laugh_3ms.wav,4.875
bell_3ms.wav,sheep_3ms.wav,3.1
bell_3ms.wav,sizzling_pan_3ms.wav,5.2
bell_3ms.wav,snore_3ms.wav,5.111111111111111
car_engine_3ms.wav,A4.wav,5.5
car_engine_3ms.wav,C4.wav,5.076923076923077
car_engine_3ms.wav,Cs5_Db5.wav,5.428571428571429
car_engine_3ms.wav,D4.wav,4.777777777777778
car_engine_3ms.wav,Ds5_Eb5.wav,4.916666666666667
car_engine_3ms.wav,E4.wav,5.285714285714286
car_engine_3ms.wav,Fs4_Gb4.wav,4.7272727272727275
car_engine_3ms.wav,G4.wav,5.375
car_engine_3ms.wav,Gs4_Ab4.wav,5.5
car_engine_3ms.wav,baby_3ms.wav,4.3076923076923075
car_engine_3ms.wav,bell_3ms.wav,5.3076923076923075
car_engine_3ms.wav,cough_3ms.wav,4.923076923076923
car_engine_3ms.wav,frog_3ms.wav,5.1
car_engine_3ms.wav,laugh_3ms.wav,4.7272727272727275
car_engine_3ms.wav,sheep_3ms.wav,3.5
car_engine_3ms.wav,sizzling_pan_3ms.wav,2.7
car_engine_3ms.wav,snore_3ms.wav,4.571428571428571
cough_3ms.wav,A4.wav,4.909090909090909
cough_3ms.wav,C4.wav,5.333333333333333
cough_3ms.wav,Cs5_Db5.wav,5.5
cough_3ms.wav,D4.wav,5.444444444444445
cough_3ms.wav,Ds5_Eb5.wav,5.444444444444445
cough_3ms.wav,E4.wav,5.7
cough_3ms.wav,Fs4_Gb4.wav,5.6
cough_3ms.wav,G4.wav,5.6
cough_3ms.wav,Gs4_Ab4.wav,5.181818181818182
cough_3ms.wav,baby_3ms.wav,4.636363636363637
cough_3ms.wav,bell_3ms.wav,5.5
cough_3ms.wav,car_engine_3ms.wav,4.714285714285714
cough_3ms.wav,frog_3ms.wav,4.75
cough_3ms.wav,laugh_3ms.wav,2.6666666666666665
